Launch_Tag,Launch_JD,Launch_Date,LV_Type,Variant,Flight_ID,Flight,Mission,FlightCode,Platform,Launch_Site,Launch_Pad,Ascent_Site,Ascent_Pad,Apogee,Apoflag,Range,RangeFlag,Dest,OrbPay,Agency,LaunchCode,FailCode,Group,Category,LTCite,Cite,Notes,Simple_Orbit,Launch_Vehicle_Family,Launch_Vehicle_Simplified,State,Country,Launch_Site_Parent,Launch_Site_Name,Payload_Mass,Orbit_Canonical_Date,Perigee,Inc,OpOrbit,First_Simple_Payload_Category,First_Payload_Class,General_Launch_Payload_Type
1984-086,2445926.77,1984-08-14,Soyuz-U,-,Sc15000-411,Progress-23,Progress 7K-TG No. 124,-,-,NIIP-5,LC1,-,-,358.0, ,    -, ,-,9.517,UNKS,OS,-,G,Sat LSS O,NK9807-46,VSA074,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,7250.0,1984-08-16,293.0,51.63,LLEO/I,Other,C,Eastern Government
1984-087,2445928.91,1984-08-16,Soyuz-U,-,77046  -309,Kosmos-1590,Resurs-F1 17F41 No. 50,-,-,NIIP-53,LC41/1,-,-,270.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,NK95-20-29,NK9911-24,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2555.0,1984-08-18,261.0,82.36,LLEO/I,Observation,D,Eastern Military
1984-092,2445942.92,1984-08-30,Soyuz-U,-,77046  -151,Kosmos-1591,Resurs-F1 17F41 No. 51,-,-,NIIP-53,LC43/4,-,-,272.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,NK95-20-29,NK9911-24,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2555.0,1984-09-01,259.0,82.33,LLEO/I,Observation,D,Eastern Military
1984-094,2445947.93,1984-09-04,Soyuz-U,-,77046  -308,Kosmos-1592,Oblik,-,-,NIIP-53,LC16/2,-,-,288.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1984-09-06,225.0,72.88,LLEO/I,Observation,D,Eastern Military
1984-099,2445956.93,1984-09-13,Soyuz-U,-,77046  -051,Kosmos-1597,Fram,-,-,NIIP-53,LC43/4,-,-,243.0, ,    -, ,-,6.1,UNKS,OS,-,G,Sat LEO O,NK96-26-40,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2455.0,1984-09-15,210.0,82.34,LLEO/I,Observation,C,Eastern Government
1984-102,2445969.1,1984-09-25,Soyuz-U,-,77046  -902,Kosmos-1599,Kobal't,-,-,NIIP-53,LC43/4,-,-,301.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2886.0,1984-10-02,175.0,67.13,LLEO/I,Observation,D,Eastern Military
1984-103,2445970.84,1984-09-27,Soyuz-U,-,77046  -320 (310?),Kosmos-1600,Oblik,-,-,NIIP-5,LC1,-,-,415.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2655.0,1984-09-29,348.0,69.98,LLEO/I,Observation,D,Eastern Military
1984-116,2446018.82,1984-11-14,Soyuz-U,-,Yu15000-352,Kosmos-1608,Siluet No. 4,-,-,NIIP-5,LC1,-,-,278.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2720.0,1984-11-21,208.0,69.96,LLEO/I,Observation,D,Eastern Military
1984-117,2446019.01,1984-11-14,Soyuz-U,-,77046  -311,Kosmos-1609,Oblik,-,-,NIIP-53,LC43/4,-,-,413.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1984-11-16,357.0,72.85,LLEO/I,Observation,D,Eastern Military
1984-119,2446025.94,1984-11-21,Soyuz-U,-,78056  -825,Kosmos-1611,Kobal't,-,-,NIIP-5,LC1,-,-,356.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2886.0,1984-11-28,169.0,64.75,LLEO/I,Observation,D,Eastern Military
1984-121,2446034.08,1984-11-29,Soyuz-U-PVB,-,78024  -780,Kosmos-1613,Oblik,-,-,NIIP-53,LC43/4,-,-,346.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1984-12-07,195.0,72.83,LLEO/I,Observation,D,Eastern Military
1985-002,2446074.95,1985-01-09,Soyuz-U,-,77048  -819,Kosmos-1616,Kobal't,-,-,NIIP-5,LC31,-,-,275.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2886.0,1985-01-16,185.0,64.89,LLEO/I,Observation,D,Eastern Military
1985-005,2446081.85,1985-01-16,Soyuz-U,-,78056  -315,Kosmos-1623,Oblik,-,-,NIIP-5,LC1,-,-,415.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2655.0,1985-01-18,349.0,69.99,LLEO/I,Observation,D,Eastern Military
1985-012,2446102.96,1985-02-06,Soyuz-U,-,77046  -313,Kosmos-1628,Oblik,-,-,NIIP-53,LC16/2,-,-,415.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1985-02-08,355.0,72.85,LLEO/I,Observation,D,Eastern Military
1985-017,2446123.97,1985-02-27,Soyuz-U,-,78056  -626,Kosmos-1630,Kobal't,-,-,NIIP-5,LC31,-,-,338.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2886.0,1985-03-06,175.0,64.89,LLEO/I,Observation,D,Eastern Military
1985-019,2446125.94,1985-03-01,Soyuz-U,-,76032  -797,Kosmos-1632,Oblik,-,-,NIIP-53,LC41/1,-,-,298.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1985-03-03,209.0,72.87,LLEO/I,Observation,D,Eastern Military
1985-026,2446149.92,1985-03-25,Soyuz-U,-,78056  -204,Kosmos-1643,Terilen,-,-,NIIP-5,LC1,-,-,258.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,3390.0,1985-04-24,225.0,64.77,LLEO/I,Observation,D,Eastern Military
1985-027,2446158.86,1985-04-03,Soyuz-U,-,77046  -312,Kosmos-1644,Oblik,-,-,NIIP-5,LC31,-,-,414.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2655.0,1985-04-05,348.0,70.35,LLEO/I,Observation,D,Eastern Military
1985-029,2446172.22,1985-04-16,Soyuz-U,-,Sh15000-128,Kosmos-1645,Foton No. 1L,-,-,NIIP-53,LC41/1,-,-,388.0, ,    -, ,-,6.348,UNKS,OS,-,G,Sat LEO O,NK9721-34,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,1788.0,1985-04-18,214.0,62.83,LLEO/I,Science,C,Eastern Government
1985-031,2446175.08,1985-04-19,Soyuz-U,-,76032  -901,Kosmos-1647,Kobal't,-,-,NIIP-53,LC41/1,-,-,316.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2886.0,1985-04-26,169.0,67.13,LLEO/I,Observation,D,Eastern Military
1985-032,2446180.9,1985-04-25,Soyuz-U,-,77046  -314,Kosmos-1648,Oblik,-,-,NIIP-53,LC43/4,-,-,326.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1985-04-27,227.0,82.33,LLEO/I,Observation,D,Eastern Military
1985-036,2446201.03,1985-05-15,Soyuz-U,-,78056  -316,Kosmos-1649,Oblik,-,-,NIIP-53,LC43/4,-,-,414.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1985-05-17,355.0,72.85,LLEO/I,Observation,D,Eastern Military
1985-038,2446207.86,1985-05-22,Soyuz-U,-,78056  -152,Kosmos-1653,Resurs-F1 17F41 No. 52,-,-,NIIP-53,LC41/1,-,-,272.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,NK95-20-29,NK9911-24,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2555.0,1985-05-25,258.0,82.33,LLEO/I,Observation,D,Eastern Military
1985-039,2446209.03,1985-05-23,Soyuz-U,-,78056  -827,Kosmos-1654,Kobal't,-,-,NIIP-5,LC31,-,-,295.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2886.0,1985-07-24,177.0,64.69,LLEO/I,Observation,D,Eastern Military
1985-043,2446222.78,1985-06-06,Soyuz-U2,-,B 15000-008,Soyuz T-13,Soyuz 7K-ST No. 19L,-,-,NIIP-5,LC1,-,-,358.0, ,    -, ,-,6.85,UNKS,OS,-,G,Sat LSS O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2850.0,1985-07-14,354.0,51.64,LLEO/I,Other,C,Eastern Government
1985-044,2446223.82,1985-06-07,Soyuz-U-PVB,-,78012  -805,Kosmos-1657,Resurs-F1 17F41 No. 54,-,-,NIIP-53,LC43/4,-,-,273.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,NK95-20-29,NK9911-24,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2555.0,1985-06-09,257.0,82.26,LLEO/I,Observation,D,Eastern Military
1985-046,2446230.01,1985-06-13,Soyuz-U,-,78056  -317,Kosmos-1659,Oblik,-,-,NIIP-53,LC16/2,-,-,415.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1985-06-15,356.0,72.9,LLEO/I,Observation,D,Eastern Military
1985-051,2446237.53,1985-06-21,Soyuz-U,-,Sc15000-417,Progress-24,Progress 7K-TG No. 125,-,-,NIIP-5,LC1,-,-,359.0, ,    -, ,-,9.227,UNKS,OS,-,G,Sat LSS O,NK9807-46,VSA074,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,7250.0,1985-06-28,354.0,51.65,LLEO/I,Other,C,Eastern Government
1985-052,2446237.82,1985-06-21,Soyuz-U,-,76021  -155,Kosmos-1663,Resurs-F1 17F41 No. 55,-,-,NIIP-53,LC41/1,-,-,273.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,NK95-20-29,NK9911-24,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2555.0,1985-06-23,258.0,82.33,LLEO/I,Observation,D,Eastern Military
1985-054,2446243.02,1985-06-26,Soyuz-U,-,78056  -319,Kosmos-1664,Oblik,-,-,NIIP-53,LC43/4,-,-,378.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1985-06-28,224.0,72.84,LLEO/I,Observation,D,Eastern Military
1985-057,2446250.01,1985-07-03,Soyuz-U,-,78056  -320,Kosmos-1665,Oblik,-,-,NIIP-53,LC16/2,-,-,290.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1985-07-05,222.0,72.87,LLEO/I,Observation,D,Eastern Military
1985-059,2446256.64,1985-07-10,Soyuz-U,-,B 15000-453,Kosmos-1667,Bion No. 7,-,-,NIIP-53,LC41/1,-,-,268.0, ,    -, ,-,6.26,UNKS,OS,-,G,Sat LEO O,NK96-26-34,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2040.0,1985-07-12,210.0,82.35,LLEO/I,Science,C,Eastern Government
1985-060,2446261.77,1985-07-15,Soyuz-U,-,76021  -325,Kosmos-1668,Oblik,-,-,NIIP-5,LC31,-,-,280.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2655.0,1985-07-17,229.0,70.38,LLEO/I,Observation,D,Eastern Military
1985-062,2446266.05,1985-07-19,Soyuz-U,-,B 15000-446,Kosmos-1669,Progress 7K-TG No. 126,-,-,NIIP-5,LC1,-,-,355.0, ,    -, ,-,9.504,UNKS,OS,-,G,Sat LSS O,NK9807-46,VSA074,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,7250.0,1985-08-20,353.0,51.64,LLEO/I,Other,C,Eastern Government
1985-065,2446279.99,1985-08-02,Soyuz-U,-,78056  -321,Kosmos-1671,Oblik,-,-,NIIP-53,LC16/2,-,-,364.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1985-08-04,230.0,72.88,LLEO/I,Observation,D,Eastern Military
1985-067,2446284.91,1985-08-07,Soyuz-U,-,77011  -157,Kosmos-1672,Resurs-F1 17F41 No. 57,-,-,NIIP-53,LC43/4,-,-,272.0, ,    -, ,-,6.305,UNKS,OS,-,G,Sat LEO O,NK95-20-29,NK9911-24,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2555.0,1985-08-09,258.0,82.34,LLEO/I,Observation,D,Eastern Military
1985-068,2446285.93,1985-08-08,Soyuz-U,-,78056  -205,Kosmos-1673,Siluet No. 5,-,-,NIIP-5,LC1,-,-,267.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2720.0,1985-08-15,204.0,64.79,LLEO/I,Observation,D,Eastern Military
1985-072,2446294.13,1985-08-16,Soyuz-U,-,77046  -824,Kosmos-1676,Kobal't,-,-,NIIP-53,LC41/1,-,-,346.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2886.0,1985-08-23,164.0,67.16,LLEO/I,Observation,D,Eastern Military
1985-077,2446306.93,1985-08-29,Soyuz-U,-,76021  -153,Kosmos-1678,Resurs-F1 17F41 No. 53,-,-,NIIP-53,LC41/1,-,-,272.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,NK95-20-29,NK9911-24,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2555.0,1985-08-31,258.0,82.33,LLEO/I,Observation,C,Eastern Government
1985-078,2446306.98,1985-08-29,Soyuz-U,-,78056  -828,Kosmos-1679,Kobal't,-,-,NIIP-5,LC31,-,-,311.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2886.0,1985-09-05,169.0,64.86,LLEO/I,Observation,D,Eastern Military
1985-080,2446314.95,1985-09-06,Soyuz-U,-,77011  -052,Kosmos-1681,Fram,-,-,NIIP-53,LC41/1,-,-,225.0, ,    -, ,-,6.1,UNKS,OS,-,G,Sat LEO O,NK96-26-40,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2455.0,1985-09-08,218.0,82.32,LLEO/I,Observation,C,Eastern Government
1985-081,2446326.03,1985-09-17,Soyuz-U2,-,Sc15000-007,Soyuz T-14,Soyuz 7K-ST No. 20L,-,-,NIIP-5,LC1,-,-,357.0, ,    -, ,-,6.85,UNKS,OS,-,G,Sat LSS O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2850.0,1985-10-17,357.0,51.63,LLEO/I,Other,C,Eastern Government
1985-083,2446327.92,1985-09-19,Soyuz-U,-,76021  -100,Kosmos-1683,Oblik,-,-,NIIP-53,LC41/1,-,-,414.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1985-09-26,356.0,72.86,LLEO/I,Observation,D,Eastern Military
1985-085,2446334.97,1985-09-26,Soyuz-U,-,78056  -322,Kosmos-1685,Oblik,-,-,NIIP-53,LC16/2,-,-,415.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1985-09-28,355.0,72.86,LLEO/I,Observation,D,Eastern Military
1985-090,2446341.74,1985-10-03,Vostok 8A92M,-,76053  -344,Kosmos-1689,Resurs-O1 No. 1L,-,-,NIIP-5,LC31,-,-,656.0, ,    -, ,-,1.9,UNKS,OS,-,G,Sat LEO O,NK9422-46,Kosmodrom6-15,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,1900.0,1985-11-02,573.0,97.97,LEO/S,Observation,C,Eastern Government
1985-095,2446354.89,1985-10-16,Soyuz-U,-,76021  -327,Kosmos-1696,Oblik,-,-,NIIP-5,LC31,-,-,280.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2655.0,1985-10-19,229.0,70.37,LLEO/I,Observation,D,Eastern Military
1985-101,2446364.11,1985-10-25,Soyuz-U,-,77046  -913,Kosmos-1699,Kobal't,-,-,NIIP-53,LC16/2,-,-,301.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2886.0,1985-11-01,160.0,67.14,LLEO/I,Observation,D,Eastern Military
1985-106,2446383.02,1985-11-13,Soyuz-U,-,77011  -331,Kosmos-1702,Oblik,-,-,NIIP-53,LC16/2,-,-,414.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1985-11-15,355.0,72.87,LLEO/I,Observation,D,Eastern Military
1985-111,2446403.01,1985-12-03,Soyuz-U,-,76021  -154,Kosmos-1705,Oblik,-,-,NIIP-53,LC16/2,-,-,414.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1985-12-05,356.0,72.87,LLEO/I,Observation,D,Eastern Military
1985-112,2446411.11,1985-12-11,Soyuz-U,-,76032  -812,Kosmos-1706,Kobal't,-,-,NIIP-53,LC16/2,-,-,309.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2886.0,1986-01-10,175.0,67.14,LLEO/I,Observation,D,Eastern Military
1985-115,2446412.82,1985-12-13,Soyuz-U,-,76021  -156,Kosmos-1708,Resurs-F1 17F41 No. 56,-,-,NIIP-53,LC43/4,-,-,272.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,NK95-20-29,NK9911-24,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2555.0,1985-12-15,255.0,82.28,LLEO/I,Observation,C,Eastern Government
1985-120,2446427.21,1985-12-27,Soyuz-U,-,B 15000-468,Kosmos-1713,Efir No. 2,-,-,NIIP-53,LC41/1,-,-,396.0, ,    -, ,-,5.4,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2400.0,1986-01-03,216.0,62.82,LLEO/I,Science,C,Eastern Government
1986-001,2446438.98,1986-01-08,Soyuz-U,-,78056  -323,Kosmos-1715,Oblik,-,-,NIIP-53,LC43/4,-,-,282.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1986-01-11,226.0,72.81,LLEO/I,Observation,D,Eastern Military
1986-004,2446446.1,1986-01-15,Soyuz-U,-,76021  -837,Kosmos-1724,Kobal't,-,-,NIIP-53,LC41/1,-,-,302.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2886.0,1986-01-22,162.0,67.15,LLEO/I,Observation,D,Eastern Military
1986-009,2446458.86,1986-01-28,Soyuz-U,-,76021  -330,Kosmos-1728,Oblik,-,-,NIIP-5,LC1,-,-,272.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2655.0,1986-01-30,225.0,69.97,LLEO/I,Observation,D,Eastern Military
1986-012,2446465.97,1986-02-04,Soyuz-U,-,76021  -324,Kosmos-1730,Oblik,-,-,NIIP-53,LC41/1,-,-,283.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1986-02-06,226.0,72.85,LLEO/I,Observation,D,Eastern Military
1986-013,2446468.86,1986-02-07,Soyuz-U,-,77011  -208,Kosmos-1731,Terilen,-,-,NIIP-5,LC1,-,-,259.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,3390.0,1986-03-09,238.0,64.76,LLEO/I,Observation,D,Eastern Military
1986-020,2446488.07,1986-02-26,Soyuz-U,-,77011  -838,Kosmos-1734,Kobal't,-,-,NIIP-53,LC43/4,-,-,311.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2886.0,1986-03-05,159.0,67.12,LLEO/I,Observation,D,Eastern Military
1986-022,2446503.02,1986-03-13,Soyuz-U2,-,B 15000-012,Soyuz T-15,Soyuz 7K-ST No. 21L,-,-,NIIP-5,LC1,-,-,359.0, ,    -, ,-,6.85,UNKS,OS,-,G,Sat LSS O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2850.0,1986-04-12,337.0,51.62,LLEO/I,Other,C,Eastern Government
1986-023,2446508.92,1986-03-19,Soyuz-U2,-,B 15000-010,Progress-25,Progress 7K-TG No. 134,-,-,NIIP-5,LC1,-,-,357.0, ,    -, ,-,9.752,UNKS,OS,-,G,Sat LSS O,NK9807-46,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,7270.0,1986-03-26,337.0,51.63,LLEO/I,Other,C,Eastern Government
1986-F02,2446515.94,1986-03-26,Soyuz-U,-,76021  -328,-,Oblik??,-,-,NIIP-5,LC31,-,-,,?,    -, ,-,2.655,UNKS,OF,U,G,Sat LEO O,AK15,AVMNLJ,Details unknown,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,,,,,,,,Eastern Government
1986-028,2446529.83,1986-04-09,Soyuz-U,-,76021  -836,Kosmos-1739,Kobal't,-,-,NIIP-5,LC31,-,-,290.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2886.0,1986-04-16,166.0,64.88,LLEO/I,Observation,D,Eastern Military
1986-029,2446535.99,1986-04-15,Soyuz-U,-,76021  -332,Kosmos-1740,Oblik,-,-,NIIP-53,LC16/2,-,-,415.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1986-04-17,355.0,72.88,LLEO/I,Observation,D,Eastern Military
1986-032,2446544.32,1986-04-23,Soyuz-U2,-,B 15000-009,Progress-26,Progress 7K-TG No. 136,-,-,NIIP-5,LC1,-,-,343.0, ,    -, ,-,9.655,UNKS,OS,-,G,Sat LSS O,NK9807-46,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,7250.0,1986-05-23,328.0,51.61,LLEO/I,Other,C,Eastern Government
1986-033,2446565.03,1986-05-14,Soyuz-U,-,77011  -336,Kosmos-1742,Oblik,-,-,NIIP-53,LC16/2,-,-,417.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2655.0,1986-05-17,353.0,72.88,LLEO/I,Observation,D,Eastern Military
1986-035,2446571.85,1986-05-21,Soyuz-U2,-,B 15000-013,Soyuz TM,Soyuz 7K-STM No. 51,-,-,NIIP-5,LC1,-,-,357.0, ,    -, ,-,7.23,UNKS,OS,-,G,Sat LSS O,NK0204-71,-,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2850.0,1986-05-25,341.0,51.64,LLEO/I,Other,C,Eastern Government
1986-036,2446572.19,1986-05-21,Soyuz-U,-,I 15000-498,Kosmos-1744,Foton No. 2L,-,-,NIIP-53,LC41/1,-,-,371.0, ,    -, ,-,6.347,UNKS,OS,-,G,Sat LEO O,NK9721-34,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,1787.0,1986-05-23,218.0,62.82,LLEO/I,Science,C,Eastern Government
1986-040,2446578.83,1986-05-28,Soyuz-U,-,76048  -158,Kosmos-1746,Resurs-F1 17F41 No. 58,-,-,NIIP-53,LC43/4,-,-,272.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,NK95-20-29,NK9911-24,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP53,,2555.0,1986-06-04,258.0,82.33,LLEO/I,Observation,C,Eastern Government
1986-041,2446579.89,1986-05-29,Soyuz-U,-,78056  -915,Kosmos-1747,Oblik,-,-,NIIP-5,LC31,-,-,255.0, ,    -, ,-,6.3,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2655.0,1986-06-03,210.0,70.35,LLEO/I,Observation,D,Eastern Military
1986-043,2446588.03,1986-06-06,Soyuz-U,-,77011  -335,Kosmos-1756,Kobal't,-,-,NIIP-5,LC31,-,-,315.0, ,    -, ,-,6.6,UNKS,OS,-,G,Sat LEO O,AK15/RAEX,XPC,-,LEO,R-7,Soyuz,SU,Soviet Union,NIIP5,,2886.0,1986-06-13,169.0,64.87,LLEO/I,Observation,D,Eastern Military
