JCAT,Satcat,Launch_Tag,Piece,Type,Name,PLName,Launch_Date,Parent,Separation_Date,Primary,Decay_Date,Status,Dest,Owner,State,Manufacturer,Bus,Motor,Mass,MassFlag,DryMass,DryFlag,TotMass,TotFlag,Length,LFlag,Diameter,DFlag,Span,SpanFlag,Shape,Orbit_Canonical_Date,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,OQUAL,AltNames,Simple_Orbit,Country,Payload_Name,Payload_Program,Payload_Class,Payload_Category,Payload_Discipline,Payload_Result,Payload_Comment,Simple_Payload_Category,LV_Type,Agency,Launch_Site,Launch_Pad,Launch_Vehicle_Family,Launch_Vehicle_Simplified,Launch_Site_Parent,Launch_Site_Name,Launch_State,Launch_Country,Launch_Year
S43821,43821,2018-099,2018-099BR,P           ,Flock 3s-2,Dove 2151,2018-12-03,S43763,2018-12-03,Earth,2025-09-03,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-08,572.0, ,592.0, ,97.77, ,LLEO/S,-,-,SSO,United States,Flock 3S 2,Flock-3,B,IMG,-,S,-,Observation,Falcon 9,SPX,VS,SLC4E,Falcon9,Falcon 9,Vandenberg,,US,United States,2018
S43892,43892,2018-111,2018-111S,P           ,Flock 3k-3,Dove 1068,2018-12-27,A09249,2018-12-27,Earth,2023-01-21,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-27,479.0, ,511.0, ,97.3, ,LLEO/S,-,-,SSO,United States,Flock 3K 3,Flock-3,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,VOST,PU1S,R-7,Soyuz,Vostochniy,,RU,Russia,2018
S43893,43893,2018-111,2018-111T,P           ,Flock 3k-4,Dove 1063,2018-12-27,A09249,2018-12-27,Earth,2022-12-29,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-27,479.0, ,511.0, ,97.3, ,LLEO/S,-,-,SSO,United States,Flock 3K 4,Flock-3,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,VOST,PU1S,R-7,Soyuz,Vostochniy,,RU,Russia,2018
S43894,43894,2018-111,2018-111U,P           ,Flock 3k-1,Dove 1062,2018-12-27,A09249,2018-12-27,Earth,2023-02-14,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-27,480.0, ,511.0, ,97.3, ,LLEO/S,-,-,SSO,United States,Flock 3K 1,Flock-3,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,VOST,PU1S,R-7,Soyuz,Vostochniy,,RU,Russia,2018
S43895,43895,2018-111,2018-111V,P           ,Flock 3k-2,Dove 106c,2018-12-27,A09249,2018-12-27,Earth,2023-02-23,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-27,479.0, ,511.0, ,97.3, ,LLEO/S,-,-,SSO,United States,Flock 3K 2,Flock-3,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,VOST,PU1S,R-7,Soyuz,Vostochniy,,RU,Russia,2018
S43896,43896,2018-111,2018-111W,P           ,Flock 3k-6,Dove 1069,2018-12-27,A09249,2018-12-27,Earth,2023-02-20,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-27,480.0, ,509.0, ,97.3, ,LLEO/S,-,-,SSO,United States,Flock 3K 6,Flock-3,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,VOST,PU1S,R-7,Soyuz,Vostochniy,,RU,Russia,2018
S43899,43899,2018-111,2018-111Z,P           ,Flock 3k-5,Dove 1067,2018-12-27,A09249,2018-12-27,Earth,2023-01-03,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-27,480.0, ,509.0, ,97.3, ,LLEO/S,-,-,SSO,United States,Flock 3K 5,Flock-3,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,VOST,PU1S,R-7,Soyuz,Vostochniy,,RU,Russia,2018
S43901,43901,2018-111,2018-111AB,P           ,Flock 3k-8,Dove 106b,2018-12-27,A09249,2018-12-27,Earth,2023-01-17,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-27,480.0, ,509.0, ,97.3, ,LLEO/S,-,-,SSO,United States,Flock 3K 8,Flock-3,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,VOST,PU1S,R-7,Soyuz,Vostochniy,,RU,Russia,2018
S43902,43902,2018-111,2018-111AC,P           ,Flock 3k-7,Dove 106a,2018-12-27,A09249,2018-12-27,Earth,2023-01-14,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-27,480.0, ,510.0, ,97.3, ,LLEO/S,-,-,SSO,United States,Flock 3K 7,Flock-3,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,VOST,PU1S,R-7,Soyuz,Vostochniy,,RU,Russia,2018
S43903,43903,2018-111,2018-111AD,P           ,Flock 3k-12,Dove 106f,2018-12-27,A09249,2018-12-27,Earth,2023-02-14,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-27,480.0, ,509.0, ,97.3, ,LLEO/S,-,-,SSO,United States,Flock 3K 12,Flock-3,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,VOST,PU1S,R-7,Soyuz,Vostochniy,,RU,Russia,2018
S43904,43904,2018-111,2018-111AE,P           ,Flock 3k-11,Dove 106e,2018-12-27,A09249,2018-12-27,Earth,2023-02-28,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-27,480.0, ,509.0, ,97.3, ,LLEO/S,-,-,SSO,United States,Flock 3K 11,Flock-3,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,VOST,PU1S,R-7,Soyuz,Vostochniy,,RU,Russia,2018
S43905,43905,2018-111,2018-111AF,P           ,Flock 3k-10,Dove 106d,2018-12-27,A09249,2018-12-27,Earth,2023-01-04,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-27,480.0, ,509.0, ,97.3, ,LLEO/S,-,-,SSO,United States,Flock 3K 10,Flock-3,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,VOST,PU1S,R-7,Soyuz,Vostochniy,,RU,Russia,2018
S43906,43906,2018-111,2018-111AG,P           ,Flock 3k-9,Dove 1065,2018-12-27,A09249,2018-12-27,Earth,2023-01-31,R,-,PLAN,US,PLAN,Cubesat 3U,-,4.7, ,4.7, ,4.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2018-12-27,480.0, ,509.0, ,97.3, ,LLEO/S,-,-,SSO,United States,Flock 3K 9,Flock-3,B,IMG,-,S,-,Observation,Soyuz-2-1A,FKA,VOST,PU1S,R-7,Soyuz,Vostochniy,,RU,Russia,2018
S44079,44079,2019-018,2019-018B,P           ,Flock 4a-1,Dove 2218,2019-04-01,A09282,2019-04-01,Earth,2023-04-13,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-02,494.0, ,510.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 1,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44080,44080,2019-018,2019-018C,P           ,Flock 4a-2,Dove 2201,2019-04-01,A09282,2019-04-01,Earth,2023-07-15,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,494.0, ,510.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 2,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44081,44081,2019-018,2019-018D,P           ,Flock 4a-3,Dove 2206,2019-04-01,A09282,2019-04-01,Earth,2023-06-17,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,494.0, ,510.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 3,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44082,44082,2019-018,2019-018E,P           ,Flock 4a-4,Dove 2220,2019-04-01,A09282,2019-04-01,Earth,2023-05-17,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,493.0, ,510.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 4,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44088,44088,2019-018,2019-018L,P           ,Flock 4a-17,Dove 2212,2019-04-01,A09282,2019-04-01,Earth,2023-03-14,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,492.0, ,509.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 17,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44089,44089,2019-018,2019-018M,P           ,Flock 4a-18,Dove 2215,2019-04-01,A09282,2019-04-01,Earth,2023-04-15,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,492.0, ,509.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 18,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44090,44090,2019-018,2019-018N,P           ,Flock 4a-19,Dove 2235,2019-04-01,A09282,2019-04-01,Earth,2023-03-15,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,492.0, ,509.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 19,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44091,44091,2019-018,2019-018P,P           ,Flock 4a-20,Dove 2232,2019-04-01,A09282,2019-04-01,Earth,2023-04-08,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,492.0, ,509.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 20,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44092,44092,2019-018,2019-018Q,P           ,Flock 4a-8,Dove 2213,2019-04-01,A09282,2019-04-01,Earth,2023-05-06,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,493.0, ,507.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 8,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44093,44093,2019-018,2019-018R,P           ,Flock 4a-7,Dove 222d,2019-04-01,A09282,2019-04-01,Earth,2023-04-08,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,493.0, ,507.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 7,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44094,44094,2019-018,2019-018S,P           ,Flock 4a-6,Dove 220b,2019-04-01,A09282,2019-04-01,Earth,2023-08-01,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,493.0, ,507.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 6,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44095,44095,2019-018,2019-018T,P           ,Flock 4a-5,Dove 2227,2019-04-01,A09282,2019-04-01,Earth,2023-03-15,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,493.0, ,506.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 5,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44096,44096,2019-018,2019-018U,P           ,Flock 4a-11,Dove 2223,2019-04-01,A09282,2019-04-01,Earth,2023-08-03,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,493.0, ,506.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 11,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44097,44097,2019-018,2019-018V,P           ,Flock 4a-10,Dove 2205,2019-04-01,A09282,2019-04-01,Earth,2023-08-08,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,493.0, ,506.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 10,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44098,44098,2019-018,2019-018W,P           ,Flock 4a-9,Dove 2224,2019-04-01,A09282,2019-04-01,Earth,2023-05-16,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,492.0, ,506.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 9,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44099,44099,2019-018,2019-018X,P           ,Flock 4a-16,Dove 222b,2019-04-01,A09282,2019-04-01,Earth,2023-05-16,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,492.0, ,506.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 16,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44100,44100,2019-018,2019-018Y,P           ,Flock 4a-15,Dove 2207,2019-04-01,A09282,2019-04-01,Earth,2023-05-04,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,492.0, ,506.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 15,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44101,44101,2019-018,2019-018Z,P           ,Flock 4a-14,Dove 222c,2019-04-01,A09282,2019-04-01,Earth,2023-05-09,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,492.0, ,506.0, ,97.47, ,LLEO/S,-,-,SSO,United States,Flock 4A 14,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44102,44102,2019-018,2019-018AA,P           ,Flock 4a-13,Dove 220c,2019-04-01,A09282,2019-04-01,Earth,2023-06-16,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-03,491.0, ,506.0, ,97.46, ,LLEO/S,-,-,SSO,United States,Flock 4A 13,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44108,44108,2019-018,2019-018AE,P           ,Flock 4a-12,Dove 2209,2019-04-01,A09282,2019-04-01,Earth,2023-04-27,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-04-02,493.0, ,506.0, ,97.46, ,LLEO/S,-,-,SSO,United States,Flock 4A 12,Flock-4,B,IMG,-,S,-,Observation,PSLV-QL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44807,44807,2019-081,2019-081D,P           ,Flock 4p-9,Dove 2257,2019-11-27,S44805,2019-11-27,Earth,2023-08-05,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-11-29,499.0, ,517.0, ,97.52, ,LLEO/S,-,-,SSO,United States,Flock 4P 9,Flock-4,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44808,44808,2019-081,2019-081E,P           ,Flock 4p-10,Dove 2233,2019-11-27,S44805,2019-11-27,Earth,2023-05-02,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-11-28,499.0, ,516.0, ,97.52, ,LLEO/S,-,-,SSO,United States,Flock 4P 10,Flock-4,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44809,44809,2019-081,2019-081F,P           ,Flock 4p-11,Dove 2231,2019-11-27,S44805,2019-11-27,Earth,2024-01-30,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-11-29,499.0, ,516.0, ,97.52, ,LLEO/S,-,-,SSO,United States,Flock 4P 11,Flock-4,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44810,44810,2019-081,2019-081G,P           ,Flock 4p-12,Dove 2271,2019-11-27,S44805,2019-11-27,Earth,2023-08-03,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-11-29,499.0, ,516.0, ,97.52, ,LLEO/S,-,-,SSO,United States,Flock 4P 12,Flock-4,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44811,44811,2019-081,2019-081H,P           ,Flock 4p-4,Dove 2310,2019-11-27,S44805,2019-11-27,Earth,2023-05-16,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-11-29,499.0, ,515.0, ,97.52, ,LLEO/S,-,-,SSO,United States,Flock 4P 4,Flock-4,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44812,44812,2019-081,2019-081J,P           ,Flock 4p-3,Dove 2304,2019-11-27,S44805,2019-11-27,Earth,2023-04-29,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-11-29,499.0, ,515.0, ,97.52, ,LLEO/S,-,-,SSO,United States,Flock 4P 3,Flock-4,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44813,44813,2019-081,2019-081K,P           ,Flock 4p-2,Dove 2278,2019-11-27,S44805,2019-11-27,Earth,2023-09-19,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-11-28,507.0, ,522.0, ,97.52, ,LLEO/S,-,-,SSO,United States,Flock 4P 2,Flock-4,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44814,44814,2019-081,2019-081L,P           ,Flock 4p-1,Dove 2277,2019-11-27,S44805,2019-11-27,Earth,2023-04-19,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-11-29,498.0, ,516.0, ,97.52, ,LLEO/S,-,-,SSO,United States,Flock 4P 1,Flock-4,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44815,44815,2019-081,2019-081M,P           ,Flock 4p-8,Dove 2275,2019-11-27,S44805,2019-11-27,Earth,2023-06-23,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-11-29,499.0, ,514.0, ,97.52, ,LLEO/S,-,-,SSO,United States,Flock 4P 8,Flock-4,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44816,44816,2019-081,2019-081N,P           ,Flock 4p-7,Dove 222f,2019-11-27,S44805,2019-11-27,Earth,2024-01-24,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-11-29,499.0, ,514.0, ,97.52, ,LLEO/S,-,-,SSO,United States,Flock 4P 7,Flock-4,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44817,44817,2019-081,2019-081P,P           ,Flock 4p-6,Dove 2263,2019-11-27,S44805,2019-11-27,Earth,2023-07-18,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-11-28,499.0, ,513.0, ,97.52, ,LLEO/S,-,-,SSO,United States,Flock 4P 6,Flock-4,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S44818,44818,2019-081,2019-081Q,P           ,Flock 4p-5,Dove 2259,2019-11-27,S44805,2019-11-27,Earth,2024-02-24,R,-,PLAN,US,PLAN,Cubesat 3U,-,5.7, ,5.7, ,5.7, ,0.3, ,0.1, ,0.3, ,Box+2 pan,2019-11-29,499.0, ,513.0, ,97.52, ,LLEO/S,-,-,SSO,United States,Flock 4P 5,Flock-4,B,IMG,-,S,-,Observation,PSLV-XL,ISRO,SHAR,SLP,PSLV,PSLV,Sriharikota,,IN,India,2019
S45788,45788,2020-038,2020-038BL,P           ,SkySat C14,SkySat 16,2020-06-13,S45791,2020-06-13,Earth,2024-08-30,R,-,PLABST,US,MAXSS,SkySat-Gen2,-,110.0, ,110.0, ,110.0, ,1.2,?,0.5,?,0.5,?,Box,2020-06-20,234.0, ,363.0, ,53.0, ,LLEO/I,-,-,LEO,United States,SkySat C14,Skysat,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2020
S45789,45789,2020-038,2020-038BM,P           ,SkySat C16,SkySat 18,2020-06-13,S45791,2020-06-13,Earth,2024-09-25,R,115E 44S,PLABST,US,MAXSS,SkySat-Gen2,-,110.0, ,110.0, ,110.0, ,1.2,?,0.5,?,0.5,?,Box,2020-06-20,255.0, ,368.0, ,53.0, ,LLEO/I,-,-,LEO,United States,SkySat C15,Skysat,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2020
S45790,45790,2020-038,2020-038BN,P           ,SkySat C15,SkySat 17,2020-06-13,S45853,2020-06-13,Earth,2024-10-09,R,-,PLABST,US,MAXSS,SkySat-Gen2,-,110.0, ,110.0, ,110.0, ,1.2,?,0.5,?,0.5,?,Box,2020-06-20,253.0, ,367.0, ,53.0, ,LLEO/I,-,-,LEO,United States,SkySat C16,Skysat,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2020
S45799,45799,2020-038,2020-038BT,C  A     m  ,Skysat adapter 1,-,2020-06-13,S45791,2020-06-13,Earth,2020-06-24,R,-,PLABST,US,MAXSS,-,-,5.0,?,5.0,?,5.0,?,0.2,?,1.5,?,1.5,?,Triangle,2020-06-17,203.0, ,325.0, ,53.0, ,LLEO/I,-,-,LEO,United States,,,,,,,,,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2020
S45853,45853,2020-038,2020-038BU,C  A     m  ,Skysat adapter 2,-,2020-06-13,S45791,2020-06-13,Earth,2020-08-01,R,-,PLABST,US,MAXSS,-,-,5.0,?,5.0,?,5.0,?,0.2,?,1.5,?,1.5,?,Triangle,2020-06-29,207.0, ,338.0, ,53.0, ,LLEO/I,-,-,LEO,United States,,,,,,,,,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2020
S46179,46179,2020-057,2020-057BQ,P           ,SkySat C17,SkySat 19,2020-08-18,S46236,2020-08-18,Earth,2024-02-26,R,171W 9N,PLABST,US,MAXSS,SkySat-Gen2,-,110.0, ,110.0, ,110.0, ,1.2,?,0.5,?,0.5,?,Box,2020-08-25,250.0, ,359.0, ,53.0, ,LLEO/I,-,-,LEO,United States,SkySat C17,Skysat,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2020
S46180,46180,2020-057,2020-057BR,P           ,SkySat C18,SkySat 20,2020-08-18,S46236,2020-08-18,Earth,2023-06-26,R,-,PLABST,US,MAXSS,SkySat-Gen2,-,110.0, ,110.0, ,110.0, ,1.2,?,0.5,?,0.5,?,Box,2020-08-25,260.0, ,357.0, ,53.0, ,LLEO/I,-,-,LEO,United States,SkySat C18,Skysat,B,IMG,-,S,-,Observation,Falcon 9,SPX,CC,LC40,Falcon9,Falcon 9,Canaveral,,US,United States,2020
